Date,Open,High,Low,Close,Adj Close,Volume
2000-03-27,1.9375,2.0,1.796875,1.8138020038604736,1.663882851600647,38894400
2000-03-28,1.7513020038604736,1.7708330154418945,1.6458330154418945,1.6783850193023682,1.5396583080291748,39331200
2000-03-29,1.6848959922790527,1.7239580154418945,1.5,1.5677080154418945,1.4381295442581177,46944000
2000-03-30,1.5208330154418945,1.703125,1.46875,1.558593988418579,1.429768443107605,36192000
2000-03-31,1.6650389432907104,1.8307290077209473,1.6354169845581055,1.760090947151184,1.6146111488342285,96297600
2000-04-03,1.7441409826278687,1.75,1.5768229961395264,1.6223959922790527,1.4882972240447998,32995200
2000-04-04,1.7083330154418945,1.7369790077209473,1.1875,1.5625,1.4333516359329224,51379200
2000-04-05,1.578125,2.03125,1.4973959922790527,1.910156011581421,1.752272129058838,63960000
2000-04-06,1.9986979961395264,2.100260019302368,1.9036459922790527,1.9986979961395264,1.833495855331421,40459200
2000-04-07,2.0989580154418945,2.1875,2.0104169845581055,2.136718988418579,1.960108757019043,31857600
2000-04-10,2.1731770038604736,2.2994790077209473,1.9075520038604736,1.9479169845581055,1.7869125604629517,39528000
2000-04-11,1.8121739625930786,1.9791669845581055,1.6666669845581055,1.832031011581421,1.6806048154830933,45758400
2000-04-12,1.8346350193023682,1.875,1.6354169845581055,1.6419270038604736,1.5062142610549927,31344000
2000-04-13,1.6549479961395264,1.7135419845581055,1.5442709922790527,1.5716149806976318,1.441713571548462,31329600
2000-04-14,1.4713540077209473,1.5846350193023682,1.3645830154418945,1.4332679510116577,1.3148012161254883,42192000
2000-04-17,1.3125,1.5625,1.3125,1.5065100193023682,1.38198983669281,29409600
2000-04-18,1.6582030057907104,1.8697919845581055,1.609375,1.7734379768371582,1.6268547773361206,47750400
2000-04-19,1.8294270038604736,1.8541669845581055,1.6666669845581055,1.6888020038604736,1.5492141246795654,27835200
2000-04-20,1.734375,1.7669270038604736,1.65625,1.6796879768371582,1.5408539772033691,15393600
2000-04-24,1.5833330154418945,1.6536459922790527,1.5130209922790527,1.5963540077209473,1.4644075632095337,20596800
2000-04-25,1.667968988418579,1.8229169845581055,1.6640629768371582,1.7708330154418945,1.6244655847549438,24969600
2000-04-26,1.894531011581421,1.9375,1.75,1.7526040077209473,1.6077426671981812,25411200
2000-04-27,1.6354169845581055,1.9140629768371582,1.6263020038604736,1.8958330154418945,1.739133358001709,28099200
2000-04-28,1.925781011581421,2.0,1.8567709922790527,1.8567709922790527,1.70330011844635,17904000
2000-05-01,1.9270830154418945,1.96875,1.871093988418579,1.9166669845581055,1.7582449913024902,11942400
2000-05-02,1.9166669845581055,2.0286459922790527,1.7890629768371582,1.8424479961395264,1.6901606321334839,23400000
2000-05-03,1.8307290077209473,1.890625,1.6666669845581055,1.8125,1.6626882553100586,32918400
2000-05-04,1.808593988418579,1.9114580154418945,1.792968988418579,1.8346350193023682,1.682993769645691,24120000
2000-05-05,1.8268229961395264,1.9635419845581055,1.8020830154418945,1.9192709922790527,1.7606338262557983,17059200
2000-05-08,1.8697919845581055,1.9375,1.8463540077209473,1.8489580154418945,1.6961326599121094,18513600
2000-05-09,1.8802080154418945,1.8958330154418945,1.7708330154418945,1.8229169845581055,1.6722440719604492,17683200
2000-05-10,1.8046879768371582,1.8059899806976318,1.6276040077209473,1.6432290077209473,1.5074079036712646,27408000
2000-05-11,1.6666669845581055,1.7434899806976318,1.644531011581421,1.7135419845581055,1.5719096660614014,24590400
2000-05-12,1.7604169845581055,1.8541669845581055,1.6614580154418945,1.6614580154418945,1.5241307020187378,18782400
2000-05-15,1.6536459922790527,1.8046879768371582,1.5729169845581055,1.7760419845581055,1.6292437314987183,28209600
2000-05-16,1.8541669845581055,2.0143229961395264,1.8333330154418945,1.9583330154418945,1.7964677810668945,36643200
2000-05-17,2.0625,2.3880209922790527,2.0611979961395264,2.3020830154418945,2.111804962158203,129062400
2000-05-18,2.3151040077209473,2.352864980697632,2.131510019302368,2.1458330154418945,1.968470573425293,50990400
2000-05-19,2.0833330154418945,2.1979169845581055,2.0677080154418945,2.1276040077209473,1.9517468214035034,52118400
2000-05-22,2.1041669845581055,2.265625,1.917968988418579,2.265625,2.078359603881836,51715200
2000-05-23,2.2083330154418945,2.457031011581421,2.171875,2.2473959922790527,2.0616376399993896,77856000
2000-05-24,2.2447919845581055,2.28125,1.921875,2.21875,2.0353598594665527,73963200
2000-05-25,2.2513020038604736,2.3854169845581055,2.160156011581421,2.1875,2.006692886352539,56918400
2000-05-26,2.198568105697632,2.259114980697632,2.0625,2.198568105697632,2.016845941543579,18345600
2000-05-30,2.257812976837158,2.3463540077209473,2.2473959922790527,2.289062976837158,2.0998613834381104,30364800
2000-05-31,2.28125,2.4166669845581055,2.28125,2.3776040077209473,2.1810836791992188,46953600
2000-06-01,2.4479169845581055,2.4700520038604736,2.382812976837158,2.444010019302368,2.2420008182525635,41899200
2000-06-02,2.4947919845581055,2.7708330154418945,2.4947919845581055,2.740885019302368,2.5143373012542725,59217600
2000-06-05,2.7369790077209473,2.9375,2.6276040077209473,2.799804925918579,2.5683865547180176,49190400
2000-06-06,2.8098959922790527,2.914062976837158,2.6458330154418945,2.660156011581421,2.4402823448181152,37588800
2000-06-07,2.640625,2.662760019302368,2.5026040077209473,2.5416669845581055,2.3315858840942383,33235200
2000-06-08,2.6067709922790527,2.609375,2.4583330154418945,2.5611979961395264,2.3495028018951416,46070400
2000-06-09,2.609375,2.75,2.570312976837158,2.634114980697632,2.4163928031921387,46728000
2000-06-12,2.6458330154418945,2.667968988418579,2.5052080154418945,2.5638020038604736,2.351891040802002,38001600
2000-06-13,2.492187976837158,2.6458330154418945,2.4791669845581055,2.644531011581421,2.425947666168213,44784000
2000-06-14,2.694010019302368,2.7083330154418945,2.607095956802368,2.6419270038604736,2.4235591888427734,27508800
2000-06-15,2.634114980697632,2.710937976837158,2.492187976837158,2.710937976837158,2.4868662357330322,33859200
2000-06-16,2.701172113418579,3.125,2.7005209922790527,3.1197919845581055,2.861926794052124,98784000
2000-06-19,3.1119790077209473,3.5677080154418945,3.0338540077209473,3.3151040077209473,3.0410945415496826,105216000
2000-06-20,3.3723959922790527,3.4114580154418945,3.2291669845581055,3.2708330154418945,3.0004825592041016,61027200
2000-06-21,3.2200520038604736,3.6666669845581055,3.2200520038604736,3.602864980697632,3.305070400238037,61488000
2000-06-22,3.587239980697632,3.6614580154418945,3.3723959922790527,3.40625,3.1247072219848633,61435200
2000-06-23,3.3151040077209473,3.3567709922790527,3.0833330154418945,3.084635019302368,2.8296751976013184,60739200
2000-06-26,3.1458330154418945,3.476562976837158,3.0963540077209473,3.457031011581421,3.171290159225464,61828800
2000-06-27,3.4270830154418945,3.484375,2.8776040077209473,2.96875,2.7233684062957764,60460800
2000-06-28,3.03125,3.1458330154418945,2.7708330154418945,2.8541669845581055,2.618256092071533,58660800
2000-06-29,2.804687976837158,2.804687976837158,2.3958330154418945,2.4427080154418945,2.2408065795898438,118488000
2000-06-30,2.5572919845581055,2.6927080154418945,2.4322919845581055,2.648437976837158,2.429532527923584,120919200
2000-07-03,2.6666669845581055,2.75,2.5208330154418945,2.546875,2.3363640308380127,23268000
2000-07-05,2.5364580154418945,2.5416669845581055,2.1979169845581055,2.273437976837158,2.0855276584625244,77793600
2000-07-06,2.2760419845581055,2.4947919845581055,2.2213540077209473,2.4114580154418945,2.2121403217315674,60393600
2000-07-07,2.5,2.5416669845581055,2.375,2.4244790077209473,2.2240846157073975,34656000
2000-07-10,2.382812976837158,2.609375,2.359375,2.5494790077209473,2.338752031326294,35126400
2000-07-11,2.515625,2.8854169845581055,2.4869790077209473,2.7552080154418945,2.5274765491485596,75530400
2000-07-12,2.8697919845581055,2.976562976837158,2.7786459922790527,2.8333330154418945,2.599144220352173,38815200
2000-07-13,2.8932290077209473,3.1145830154418945,2.8880209922790527,3.0989580154418945,2.8428144454956055,45873600
2000-07-14,3.1614580154418945,3.2213540077209473,3.0,3.0755209922790527,2.8213143348693848,28020000
2000-07-17,3.1223959922790527,3.125,3.03125,3.0416669845581055,2.7902586460113525,10555200
2000-07-18,2.875,3.125,2.875,2.9817709922790527,2.735313892364502,18367200
2000-07-19,2.875,2.8958330154418945,2.7317709922790527,2.7916669845581055,2.560922622680664,18950400
2000-07-20,2.789062976837158,2.9375,2.78125,2.867187976837158,2.6302011013031006,14299200
2000-07-21,2.875,2.9583330154418945,2.8333330154418945,2.9036459922790527,2.6636457443237305,25192800
2000-07-24,2.90625,2.9270830154418945,2.5416669845581055,2.65625,2.436697483062744,28111200
2000-07-25,2.6979169845581055,2.71875,2.5520830154418945,2.5572919845581055,2.3459198474884033,33530400
2000-07-26,2.5572919845581055,2.5572919845581055,2.296875,2.367187976837158,2.171527862548828,38006400
2000-07-27,2.2916669845581055,2.3229169845581055,2.1666669845581055,2.1979169845581055,2.016248941421509,33156000
2000-07-28,2.2083330154418945,2.414062976837158,2.0833330154418945,2.25,2.0640265941619873,51266400
2000-07-31,2.375,2.5052080154418945,2.25,2.5,2.293362855911255,37123200
2000-08-01,2.5,2.5208330154418945,2.4322919845581055,2.4505209922790527,2.247974157333374,35061600
2000-08-02,2.4166669845581055,2.540364980697632,2.3776040077209473,2.5,2.293362855911255,34543200
2000-08-03,2.25,2.6666669845581055,2.25,2.609375,2.393697738647461,36866400
2000-08-04,2.671875,2.7083330154418945,2.6145830154418945,2.65625,2.436697483062744,19478400
2000-08-07,2.6744790077209473,2.8880209922790527,2.664062976837158,2.8645830154418945,2.6278116703033447,24693600
2000-08-08,2.8020830154418945,2.9583330154418945,2.7916669845581055,2.8020830154418945,2.570477247238159,12811200
2000-08-09,2.8385419845581055,2.8567709922790527,2.679687976837158,2.71875,2.494032382965088,13624800
2000-08-10,2.65625,2.8125,2.6041669845581055,2.75,2.5226991176605225,15643200
2000-08-11,2.7552080154418945,2.7760419845581055,2.5572919845581055,2.6848959922790527,2.4629764556884766,13192800
2000-08-14,2.71875,2.7447919845581055,2.625,2.710937976837158,2.4868662357330322,10857600
2000-08-15,2.7239580154418945,3.0208330154418945,2.7161459922790527,2.966797113418579,2.7215771675109863,44332800
2000-08-16,3.1276040077209473,3.1276040077209473,2.9505209922790527,3.0416669845581055,2.7902586460113525,26623200
2000-08-17,3.0,3.1145830154418945,2.9895830154418945,3.0989580154418945,2.8428144454956055,12981600
2000-08-18,3.085937976837158,3.2447919845581055,3.0807290077209473,3.2083330154418945,2.9431493282318115,20472000
2000-08-21,3.3255209922790527,3.382812976837158,3.25,3.257812976837158,2.9885385036468506,46447200
2000-08-22,3.0885419845581055,3.15625,2.921875,2.9505209922790527,2.706645965576172,65887200
2000-08-23,2.9036459922790527,3.1276040077209473,2.84375,3.1223959922790527,2.864314079284668,35280000
2000-08-24,3.1041669845581055,3.2369790077209473,3.046875,3.2057290077209473,2.9407596588134766,33261600
2000-08-25,3.171875,3.2395830154418945,3.109375,3.125,2.8667032718658447,15304800
2000-08-28,3.140625,3.2916669845581055,3.1041669845581055,3.25,2.9813718795776367,18926400
2000-08-29,3.2630209922790527,3.2708330154418945,3.2083330154418945,3.242187976837158,2.974205493927002,14937600
2000-08-30,3.2057290077209473,3.3151040077209473,3.171875,3.2708330154418945,3.0004825592041016,17808000
2000-08-31,3.320312976837158,3.4375,3.2552080154418945,3.3072919845581055,3.033928871154785,38889600
2000-09-01,3.375,3.40625,3.2760419845581055,3.3125,3.0387065410614014,20414400
2000-09-05,3.390625,3.3932290077209473,3.2942709922790527,3.3177080154418945,3.0434837341308594,24614400
2000-09-06,3.3307290077209473,3.3307290077209473,3.0625,3.0885419845581055,2.833258628845215,23013600
2000-09-07,3.1354169845581055,3.2604169845581055,3.0052080154418945,3.2552080154418945,2.986149787902832,23976000
2000-09-08,3.21875,3.2916669845581055,3.0520830154418945,3.0625,2.8093700408935547,22264800
2000-09-11,3.023437976837158,3.0416669845581055,2.8229169845581055,2.9375,2.6947014331817627,28588800
2000-09-12,2.9401040077209473,3.09375,2.875,2.9192709922790527,2.677978754043579,12597600
2000-09-13,2.9114580154418945,2.9661459922790527,2.8489580154418945,2.917968988418579,2.676785707473755,23997600
2000-09-14,2.9322919845581055,3.0625,2.8541669845581055,2.890625,2.651700973510742,21633600
2000-09-15,2.875,2.9947919845581055,2.8541669845581055,2.9537758827209473,2.709632158279419,24259200
2000-09-18,2.960937976837158,2.9791669845581055,2.75,2.78125,2.551366090774536,16348800
2000-09-19,2.6536459922790527,2.875,2.625,2.867187976837158,2.6302011013031006,30110400
2000-09-20,2.789062976837158,2.84375,2.7291669845581055,2.773437976837158,2.5441999435424805,22756800
2000-09-21,2.7942709922790527,2.9557290077209473,2.7916669845581055,2.892577886581421,2.653491973876953,34682400
2000-09-22,2.6067709922790527,2.9791669845581055,2.6041669845581055,2.9427080154418945,2.699479103088379,38726400
2000-09-25,3.0338540077209473,3.1979169845581055,3.0104169845581055,3.1536459922790527,2.8929824829101562,46756800
2000-09-26,3.1875,3.265625,3.0416669845581055,3.2291669845581055,2.9622607231140137,33734400
2000-09-27,3.203125,3.5572919845581055,3.203125,3.40625,3.1247072219848633,67612800
2000-09-28,3.375,3.53125,3.2916669845581055,3.5104169845581055,3.220264196395874,33381600
2000-09-29,3.4114580154418945,3.5416669845581055,3.3541669845581055,3.4114580154418945,3.1294846534729004,37387200
2000-10-02,3.4583330154418945,3.59375,3.2447919845581055,3.3307290077209473,3.0554280281066895,34058400
2000-10-03,3.3489580154418945,3.375,3.125,3.1510419845581055,2.8905928134918213,30026400
2000-10-04,3.0677080154418945,3.1666669845581055,3.0260419845581055,3.1145830154418945,2.8571481704711914,41956800
2000-10-05,3.1380209922790527,3.1380209922790527,2.976562976837158,3.0416669845581055,2.7902586460113525,52504800
2000-10-06,3.0494790077209473,3.070312976837158,2.8098959922790527,2.851562976837158,2.6158671379089355,102717600
2000-10-09,2.7786459922790527,2.9583330154418945,2.5833330154418945,2.914062976837158,2.6732022762298584,66525600
2000-10-10,2.7916669845581055,2.9322919845581055,2.6666669845581055,2.6927080154418945,2.470142364501953,41594400
2000-10-11,2.5286459922790527,2.8645830154418945,2.4270830154418945,2.7161459922790527,2.491643190383911,53577600
2000-10-12,2.7760419845581055,2.9375,2.5833330154418945,2.609375,2.393697738647461,40161600
2000-10-13,2.6276040077209473,2.7916669845581055,2.599608898162842,2.7135419845581055,2.489255428314209,57897600
2000-10-16,2.7135419845581055,2.7135419845581055,2.5885419845581055,2.6510419845581055,2.4319205284118652,33921600
2000-10-17,2.640625,2.6510419845581055,2.429687976837158,2.4583330154418945,2.255140781402588,46324800
2000-10-18,2.2994790077209473,2.5598959922790527,2.1901040077209473,2.4192709922790527,2.219305992126465,41695200
2000-10-19,2.5755209922790527,2.6875,2.5364580154418945,2.6536459922790527,2.434309482574463,29488800
2000-10-20,2.5911459922790527,2.96875,2.5729169845581055,2.9010419845581055,2.661257028579712,38736000
2000-10-23,2.9244790077209473,2.9427080154418945,2.7447919845581055,2.835937976837158,2.601534128189087,18211200
2000-10-24,2.8229169845581055,2.8697919845581055,2.734375,2.7447919845581055,2.5179224014282227,19396800
2000-10-25,2.6692709922790527,2.7083330154418945,2.4869790077209473,2.5052080154418945,2.298140525817871,38551200
2000-10-26,2.5208330154418945,2.7083330154418945,2.34375,2.6119790077209473,2.3960869312286377,26577600
2000-10-27,2.6145830154418945,2.6790359020233154,2.4583330154418945,2.5520830154418945,2.3411412239074707,21096000
2000-10-30,2.5104169845581055,2.567056894302368,2.3697919845581055,2.3723959922790527,2.1763055324554443,19212000
2000-10-31,2.4661459922790527,2.6302080154418945,2.390625,2.589193105697632,2.3751842975616455,29925600
2000-11-01,2.5260419845581055,2.625,2.4375,2.5885419845581055,2.374586582183838,30453600
2000-11-02,2.679687976837158,2.8541669845581055,2.6354169845581055,2.7864580154418945,2.5561437606811523,19288800
2000-11-03,2.75,3.0208330154418945,2.7291669845581055,2.96875,2.7233684062957764,26863200
2000-11-06,3.039062976837158,3.3333330154418945,3.0208330154418945,3.1979169845581055,2.93359375,63504000
2000-11-07,3.1458330154418945,3.1458330154418945,2.875,2.9817709922790527,2.735313892364502,25824000
2000-11-08,3.015625,3.015625,2.8489580154418945,2.8932290077209473,2.65408992767334,18708000
2000-11-09,2.71875,2.8541669845581055,2.4635419845581055,2.5911459922790527,2.3769750595092773,56452800
2000-11-10,2.679687976837158,2.8125,2.3854169845581055,2.4505209922790527,2.247974157333374,80524800
2000-11-13,2.328125,2.7291669845581055,2.25,2.460937976837158,2.2575290203094482,53004000
2000-11-14,2.625,2.9322919845581055,2.6041669845581055,2.9114580154418945,2.6708121299743652,47073600
2000-11-15,2.859375,2.9505209922790527,2.742187976837158,2.873047113418579,2.6355762481689453,42386400
2000-11-16,2.7916669845581055,2.8645830154418945,2.6666669845581055,2.6927080154418945,2.470142364501953,23553600
2000-11-17,2.7135419845581055,2.851562976837158,2.5520830154418945,2.640625,2.422363758087158,17877600
2000-11-20,2.542968988418579,2.5442709922790527,2.4088540077209473,2.4375,2.2360284328460693,29875200
2000-11-21,2.5416669845581055,2.5625,2.265625,2.390625,2.193027973175049,38251200
2000-11-22,2.2916669845581055,2.3645830154418945,2.1666669845581055,2.265625,2.078359603881836,40975200
2000-11-24,2.2916669845581055,2.484375,2.2916669845581055,2.3958330154418945,2.1978063583374023,16507200
2000-11-27,2.5677080154418945,2.5833330154418945,2.2194008827209473,2.3151040077209473,2.1237504482269287,36386400
2000-11-28,2.350260019302368,2.375,2.0911459922790527,2.142577886581421,1.9654837846755981,38234400
2000-11-29,2.1744790077209473,2.1770830154418945,1.8489580154418945,2.0104169845581055,1.8442460298538208,63640800
2000-11-30,1.8385419845581055,1.8385419845581055,1.515625,1.6875,1.5480201244354248,98162400
2000-12-01,1.7916669845581055,2.03125,1.78125,1.8541669845581055,1.7009111642837524,78408000
2000-12-04,1.8658850193023682,1.9270830154418945,1.7395830154418945,1.8828129768371582,1.7271891832351685,47426400
2000-12-05,2.015625,2.0885419845581055,1.828125,2.0052080154418945,1.8394678831100464,99722400
2000-12-06,1.9661459922790527,2.0208330154418945,1.7083330154418945,1.71875,1.5766868591308594,95092800
2000-12-07,1.6354169845581055,1.7786459922790527,1.546875,1.6875,1.5480201244354248,78518400
2000-12-08,1.8619790077209473,2.0833330154418945,1.6881510019302368,2.0729169845581055,1.9015803337097168,85339200
2000-12-11,2.0052080154418945,2.1145830154418945,1.953125,2.0729169845581055,1.9015803337097168,75763200
2000-12-12,2.0208330154418945,2.0572919845581055,1.9479169845581055,2.015625,1.8490239381790161,40951200
2000-12-13,2.007812976837158,2.0416669845581055,1.8229169845581055,1.859375,1.7056888341903687,67507200
2000-12-14,1.8463540077209473,1.8619790077209473,1.6875,1.7317709922790527,1.5886317491531372,56901600
2000-12-15,1.6223959922790527,1.7239580154418945,1.5520830154418945,1.5598959922790527,1.430963397026062,109442400
2000-12-18,1.625,1.6666669845581055,1.5885419845581055,1.6113280057907104,1.4781441688537598,65887200
2000-12-19,1.6354169845581055,1.78125,1.4583330154418945,1.4895830154418945,1.3664617538452148,94620000
2000-12-20,1.4140629768371582,1.6197919845581055,1.2552080154418945,1.328125,1.218348741531372,110539200
2000-12-21,1.3098959922790527,1.4895830154418945,1.1458330154418945,1.1614580154418945,1.0654575824737549,84525600
2000-12-22,1.2552080154418945,1.59375,1.2552080154418945,1.4609379768371582,1.3401850461959839,94908000
2000-12-26,1.4791669845581055,1.4947919845581055,1.3072919845581055,1.4010419845581055,1.2852388620376587,34382400
2000-12-27,1.3854169845581055,1.5520830154418945,1.328125,1.4947919845581055,1.3712400197982788,33945600
2000-12-28,1.4348959922790527,1.5416669845581055,1.4114580154418945,1.5026040077209473,1.3784067630767822,41923200
2000-12-29,1.5,1.5494790077209473,1.3333330154418945,1.3652340173721313,1.2523908615112305,49516800
2001-01-02,1.375,1.3932290077209473,1.2421879768371582,1.2473959922790527,1.1442928314208984,29080800
2001-01-03,1.2083330154418945,1.6432290077209473,1.1770830154418945,1.6302080154418945,1.495463490486145,91036800
2001-01-04,1.6015629768371582,1.859375,1.5572919845581055,1.8177080154418945,1.667465090751648,81544800
2001-01-05,1.8020830154418945,1.8098959922790527,1.5104169845581055,1.5455729961395264,1.417824149131775,43276800
2001-01-08,1.5026040077209473,1.7604169845581055,1.5026040077209473,1.6927080154418945,1.552797555923462,57376800
2001-01-09,1.7161459922790527,1.7604169845581055,1.6328129768371582,1.7265629768371582,1.5838544368743896,30290400
2001-01-10,1.6380209922790527,1.8541669845581055,1.5989580154418945,1.8463540077209473,1.6937438249588013,39292800
2001-01-11,1.8020830154418945,2.078125,1.7708330154418945,2.0,1.8346904516220093,44764800
2001-01-12,2.0338540077209473,2.15625,1.9375,1.9583330154418945,1.7964677810668945,66900000
2001-01-16,1.96875,1.96875,1.7734379768371582,1.8046879768371582,1.6555222272872925,41498400
2001-01-17,1.9427080154418945,2.0,1.8619790077209473,1.8697919845581055,1.7152448892593384,59258400
2001-01-18,1.8697919845581055,2.28125,1.828125,2.228516101837158,2.044318675994873,94816800
2001-01-19,2.2916669845581055,2.375,2.1354169845581055,2.1692709922790527,1.9899706840515137,101870400
2001-01-22,2.1041669845581055,2.1875,2.023437976837158,2.0833330154418945,1.9111357927322388,37771200
2001-01-23,2.0572919845581055,2.3333330154418945,2.046875,2.291016101837158,2.101652145385742,43363200
2001-01-24,2.289062976837158,2.3125,2.148437976837158,2.28125,2.09269380569458,45172800
2001-01-25,2.203125,2.2083330154418945,2.0052080154418945,2.0520830154418945,1.8824689388275146,44001600
2001-01-26,1.9375,2.1419270038604736,1.9231770038604736,2.117187976837158,1.9421920776367188,25924800
